Turdus_tephronotus	1
Turdus_olivaceus	1
Turdus_plebejus	1
Turdus_iliacus	1
Turdus_merula	1
Turdus_rufiventris	1
Turdus_grayi	?
Turdus_maculirostris	1
Turdus_nudigenis	1
Turdus_obsoletus	1
Nesocichla_eremita	1
Turdus_ignobilis	1
Turdus_amaurochalinus	1
Turdus_olivater	1
Turdus_chiguanco	1
Turdus_serranus	1
Turdus_fuscater	1
Turdus_nigriceps	1
Turdus_flavipes	1
Turdus_reevei	1
Turdus_lawrencii	1
Turdus_albicollis	?
Turdus_hauxwelli	1
Turdus_fumigatus	1
Turdus_leucomelas	1
Turdus_rufopalliatus	1
Turdus_leucops	1
Turdus_viscivorus	1
Turdus_philomelos	1
Turdus_mupinensis	1
Psophocichla_litsipsirupa	1
Zoothera_spiloptera	1
Zoothera_guttata	1
Zoothera_interpres	1
Zoothera_citrina	1
Zoothera_princei	1
Zoothera_camaronensis	1
Zoothera_oberlaenderi	1
Zoothera_piaggiae	1
Zoothera_gurneyi	1
Zoothera_wardii	1
Zoothera_sibirica	1
Zoothera_mollissima	1
Zoothera_dixoni	1
Zoothera_talaseae	1
Zoothera_heinei	1
Zoothera_lunulata	1
Zoothera_dauma	1
Zoothera_andromedae	1
Zoothera_marginata	1
Zoothera_monticola	1
Cochoa_viridis	1
Chlamydochaera_jefferyi	1
Entomodestes_coracinus	1
Cichlopsis_leucogenys	1
Catharus_occidentalis	1
Catharus_guttatus	1
Catharus_frantzii	1
Catharus_minimus	1
Catharus_fuscescens	1
Catharus_bicknelli	1
Catharus_gracilirostris	1
Catharus_ustulatus	1
Catharus_fuscater	1
Catharus_aurantiirostris	1
Catharus_mexicanus	1
Ridgwayia_pinicola	1
Hylocichla_mustelina	1
Ixoreus_naevius	1
Neocossyphus_fraseri	0
Neocossyphus_rufus	0
Myadestes_obscurus	?
Myadestes_elisabeth	0
Myadestes_genibarbis	0
Myadestes_melanops	0
Myadestes_ralloides	1
Myadestes_occidentalis	1
Myadestes_unicolor	1
Myadestes_townsendi	1
Sialia_currucoides	0
Sialia_sialis	0
Sialia_mexicana	0
Streptocitta_albicollis	0
Sarcops_calvus	0
Basilornis_mirandus	0
Ampeliceps_coronatus	0
Gracula_ptilogenys	0
Gracula_religiosa	0
Mino_kreffti	0
Mino_dumontii	0
Mino_anais	0
Scissirostrum_dubium	0
Enodes_erythrophris	0
Aplonis_grandis	1
Aplonis_brunneicapillus	1
Aplonis_metallica	1
Aplonis_pelzelni	0
Aplonis_insularis	0
Aplonis_tabuensis	0
Aplonis_cinerascens	0
Aplonis_panayensis	0
Aplonis_minor	0
Aplonis_cantoroides	0
Rhabdornis_mystacalis	0
Rhabdornis_inornatus	0
Spreo_albicapillus	1
Spreo_fischeri	1
Spreo_bicolor	0
Lamprotornis_pulcher	1
Lamprotornis_superbus	?
Lamprotornis_splendidus	0
Lamprotornis_ornatus	0
Lamprotornis_regius	0
Lamprotornis_nitens	0
Lamprotornis_chalcurus	0
Lamprotornis_purpureus	0
Lamprotornis_iris	0
Lamprotornis_chalybaeus	0
Lamprotornis_chloropterus	0
Lamprotornis_acuticaudus	0
Spreo_unicolor	0
Lamprotornis_mevesii	0
Lamprotornis_australis	0
Lamprotornis_caudatus	0
Lamprotornis_purpuroptera	0
Lamprotornis_hildebrandti	0
Lamprotornis_shelleyi	0
Lamprotornis_corruscus	0
Lamprotornis_purpureiceps	0
Lamprotornis_cupreocauda	0
Poeoptera_stuhlmanni	0
Poeoptera_kenricki	0
Poeoptera_lugubris	0
Pholia_femoralis	0
Pholia_sharpii	0
Speculipastor_bicolor	0
Neocichla_gutturalis	0
Saroglossa_spiloptera	0
Onychognathus_salvadorii	0
Onychognathus_blythii	0
Onychognathus_frater	0
Onychognathus_tristramii	0
Onychognathus_fulgidus	0
Onychognathus_walleri	0
Onychognathus_albirostris	0
Onychognathus_morio	1
Onychognathus_nabouroup	1
Onychognathus_tenuirostris	?
Cinnyricinclus_leucogaster	0
Saroglossa_aurata	0
Gracupica_nigricollis	1
Gracupica_contra	1
Sturnia_philippensis	0
Sturnia_sturnina	0
Sturnia_albofrontata	0
Sturnia_sinensis	0
Sturnia_malabarica	0
Sturnia_erythropygia	0
Temenuchus_pagodarum	0
Leucopsar_rothschildi	0
Acridotheres_javanicus	0
Acridotheres_fuscus	0
Acridotheres_cinereus	0
Acridotheres_cristatellus	0
Acridotheres_grandis	0
Acridotheres_albocinctus	0
Acridotheres_burmannicus	0
Acridotheres_melanopterus	0
Acridotheres_tristis	0
Acridotheres_ginginianus	0
Sturnus_sericeus	0
Sturnus_cineraceus	0
